,,Unnamed: 0,id,likesCount,ownerProfilePicUrl,ownerUsername,postUrl,text,timestamp,language,word count,emoji count,emoji list,emoji pattern list
37,23515,37854,18055731157366549,1,https://z-p4-instagram.fhan5-6.fna.fbcdn.net/v/t51.2885-19/350239995_6020706564724375_1123764884114595461_n.jpg?stp=dst-jpg_s150x150&_nc_ht=z-p4-instagram.fhan5-6.fna.fbcdn.net&_nc_cat=107&_nc_ohc=zvzoRf9arKMAX-PAwS8&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfB67egx87B1p65uxA6wX-aKf85owTcr7bLVYZzY78QPfw&oe=6523CE43&_nc_sid=2999b8,prasad.deore__,https://www.instagram.com/p/Cl3NJMKOeqM/,@bobhardrock wait Argentina will shows you your place in semis😂,2022-12-09,en,10,1,['😂'],[]
37,23247,24174,17974013227808027,0,https://instagram.fsrg6-1.fna.fbcdn.net/v/t51.2885-19/367658496_673090024696049_7838852837560072360_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsrg6-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Qfgz6dbNQugAX8G8ucF&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDT2qlGnA1QQm2QliY3bizMOxpyF92ElsX39BWcI08IlQ&oe=65231EFB&_nc_sid=2999b8,nyingpo22,https://www.instagram.com/p/ClzSR2Gv-3e/,@nyingpo22 I love old Brazil. New Brazil player 🐬🐬🐬 too much and win it without skill but fake.,2022-12-09,en,18,3,"['🐬', '🐬', '🐬']",['🐬🐬🐬']
37,23442,31681,17938253324372033,0,https://instagram.fmad5-1.fna.fbcdn.net/v/t51.2885-19/378939165_851712156305219_3994374205410407214_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmad5-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=gZKm3n7JBpUAX8uWAKm&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBhU9-5oHaqp50kB6IPl2Ud-VZZXSFZAfvVeuj5-DbGFA&oe=65239F14&_nc_sid=2999b8,khadija_ali_bouti,https://www.instagram.com/p/ClzIwYOqp_F/,"@robertmikocevic hhhh Well, Croatia qualified by the will of the Crotine, And the Moroccan national team will qualify with, God willing, and the will of the players and the coach 😉",2022-12-09,en,31,1,['😉'],[]
37,23511,37853,18334766269047594,0,https://z-p4-instagram.fhan5-6.fna.fbcdn.net/v/t51.2885-19/350239995_6020706564724375_1123764884114595461_n.jpg?stp=dst-jpg_s150x150&_nc_ht=z-p4-instagram.fhan5-6.fna.fbcdn.net&_nc_cat=107&_nc_ohc=zvzoRf9arKMAX-PAwS8&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfB67egx87B1p65uxA6wX-aKf85owTcr7bLVYZzY78QPfw&oe=6523CE43&_nc_sid=2999b8,prasad.deore__,https://www.instagram.com/p/Cl3NJMKOeqM/,Argentina will show your place Croatia 😢😢,2022-12-09,en,7,2,"['😢', '😢']",['😢😢']
37,23605,7999,17977705702872305,0,https://instagram.fhyd14-1.fna.fbcdn.net/v/t51.2885-19/369851214_2107432036315283_1947117067260711688_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhyd14-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=BDcTXs1CaU0AX-eIKKF&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCAMdH5Oi_MDPQfQ-CQW0Z2paUUJvdN5lI6QHzTykizuw&oe=6523DBB1&_nc_sid=2999b8,ta.cb,https://www.instagram.com/p/Cl16aGUroD3/,"@aliaslam_08 So, Portugal vs Croatia in the final match.😂",2022-12-09,en,9,1,['😂'],[]
37,23257,39845,17962972916117301,1,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/370818839_1032483807932388_6981686988863056044_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=8fb5fQSjadAAX9-yatq&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDVUdgRAPs6rxmy_jcZLdQnLliTWzPgwEylMK79QWzsxg&oe=652303D0&_nc_sid=2999b8,__m4th3uz__,https://www.instagram.com/p/ClzUx69PmK8/,@djsilencedosh what happened? We continue being the fottball country and being the 5-star team 👍🏻🇧🇷🇧🇷🇧🇷,2022-12-09,en,15,2,"['👍', '🏻']",['👍🏻']
37,23500,24032,17966800406054617,0,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/385292571_1025165885423228_7286204648419307143_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=C5Gti_izDjwAX9ejvI1&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAG7ZwOUcoHSjXRFWAUx0gUl6sRRz7Pz_NYNoIsDVs12g&oe=652304C5&_nc_sid=2999b8,ffarrzzanna_883,https://www.instagram.com/p/Cl3ounKN51J/,Respect earned! ❤️🇯🇵🤍,2022-12-09,en,3,2,"['❤', '🤍']",[]
38,22838,7052,17993077702614711,0,https://instagram.flhe5-1.fna.fbcdn.net/v/t51.2885-19/381458347_659586459251844_2088032743135990821_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.flhe5-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=bwFO2Ia2KmsAX_HzMwY&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD7U8FC1ssyN1FwuDo3749SSsniJGSrVUawQVM4yrqEjA&oe=6523B07E&_nc_sid=2999b8,echegarayjonathan98,https://www.instagram.com/p/Cl39fFkrPKM/,Ya todo tiene sentido 🤷‍♂️🤣,2022-12-09,es,5,3,"['🤷', '♂', '🤣']",[]
38,22956,7200,17959626638036724,0,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/347074507_707302437834821_2120580754796128988_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_ohc=2gE1o8HKh-gAX-lkRDU&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBMKwy4B43oAQJyP9LztudS85vG0hwIivGjblKtKpMBXg&oe=65239731&_nc_sid=2999b8,joselunar20,https://www.instagram.com/p/Cl47IPxPu9m/,Jajaja 🤣 marruecos 🇲🇦 no España jajaja 🤣,2022-12-09,es,8,2,"['🤣', '🤣']",[]
38,23184,17719,17944661444408080,0,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/328577135_577940957250642_8811120237784565477_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=iv9JoschS8oAX8O3KkB&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfB2GgU9h46JFqhOWlrmtqEjFnQBmkQ6JYyee768sivp1A&oe=6524A5C7&_nc_sid=2999b8,kastrobrian,https://www.instagram.com/p/ClW7N7EyC-0/,@luizhenrique_147  que paso brasil eliminado 😂,2022-12-09,es,6,1,['😂'],[]
38,23104,6529,17982903796780516,0,https://instagram.ftgu3-4.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.ftgu3-4.fna.fbcdn.net&_nc_cat=1&_nc_ohc=HAahVpYjX1UAX80D37G&edm=AL4D0a4BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCTwIviJKOmuFpk932VrNRA1-K1zsxUElegEjOazeqvTw&oe=65240ACF&_nc_sid=9e8221,nahuel22_,https://www.instagram.com/p/Cl7-sYut7NU/,"Inglaterra se cae a pedazos 🥱, las Malvinas son argentinas salames",2022-12-09,es,11,1,['🥱'],[]
38,23785,31974,17924654933621321,0,https://instagram.faly2-2.fna.fbcdn.net/v/t51.2885-19/342727103_189696203444274_8744652197843969608_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.faly2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=rY1L4ocsCTwAX8Rhn3T&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDbs8XJ9glF8lsU086AcbOgHpVtFcyzKbEXeVgOmcBi8A&oe=6522D97C&_nc_sid=2999b8,alessaratifah,https://www.instagram.com/p/Clsh7JZgYW6/,Ronaldo❤️❤️❤️,2022-12-09,es,1,3,"['❤', '❤', '❤']",[]
38,22672,35900,17945122550424629,0,https://instagram.fbcm1-1.fna.fbcdn.net/v/t51.2885-19/379214765_720025750139812_497170491542432236_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbcm1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Mk0P5JWjAIsAX-yGgoY&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCp0ZN26Yg94LBuBcQ741lMHxDTpE-KYZhUb5jP4r9z-A&oe=6522CEB0&_nc_sid=2999b8,doriaev,https://www.instagram.com/p/ClQJwGfppa1/,@diego_mendivels0 el único latino que no habló en español. Por eso no van a ganar el mundial 😂🫣😅,2022-12-09,es,18,3,"['😂', '\U0001fae3', '😅']",['😂\U0001fae3😅']
38,23360,9872,17993714800609176,1,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=1&_nc_ohc=HAahVpYjX1UAX_4Mw56&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfDdJeWrqTo9hHKy2RihlM9k_Wy1-Do2CsM15CzcJKrCyw&oe=65240ACF&_nc_sid=000000,mxi_mcha,https://www.instagram.com/p/CluFTQeqf3t/,"Que paso con los ""grandes""😢",2022-12-09,es,5,1,['😢'],[]
38,22754,23626,17894944325720769,0,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-19/378584509_282578117892879_6217304999839069216_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_ohc=BGqvTHrQZAAAX93Psn3&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAlo9PlM_cNL5h9kaQo28v7vmirrpffvRIHWhMv6UygwA&oe=6523C877&_nc_sid=2999b8,nano_pinedo,https://www.instagram.com/p/Cl3Jugfr5yO/,"Pues es de brasil, en Brasil hasta de los perros eso es normal 🤷🏼‍♂️",2022-12-09,es,14,3,"['🤷', '🏼', '♂']",['🤷🏼']
38,22624,32275,18166515166255974,0,https://instagram.fktm10-1.fna.fbcdn.net/v/t51.2885-19/359674735_299763992433064_6668945256671200248_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fktm10-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=bsfCMxF-xrIAX8s0Y7S&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfA_S_zJyfSFBMyu_j-xWgUPrRDXuQaxSrnYSPBYbpwLeQ&oe=6522DEF3&_nc_sid=2999b8,dontlookatme_ok_,https://www.instagram.com/p/Cl1WZvPNXhA/,Pk aguerd lo leo como agüero? 😂,2022-12-09,es,7,1,['😂'],[]
38,23285,39642,18015007915479798,0,https://instagram.fgyn4-2.fna.fbcdn.net/v/t51.2885-19/376271544_715534060405449_492932560301130544_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgyn4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=V9UyMdqYTsoAX9MxSUX&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDix9acF0HgcBQ_6aTRZWD3ZHCsVCADs-IseFVUFVMp6A&oe=65238641&_nc_sid=2999b8,saamiiraaa19,https://www.instagram.com/p/Clrha2co1Xk/,@vinicius_conrado12 bye bye brazil😂😂😂😂😂😂😂😂😂😅,2022-12-09,es,4,10,"['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😅']",['😂😂😂😂😂😂😂😂😂😅']
38,23426,18418,17951119574349184,1,https://instagram.fcgh23-1.fna.fbcdn.net/v/t51.2885-19/241711769_389630959407096_821606961226641866_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcgh23-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=sxL6k7FoZEUAX_YGLR_&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDKV-pgmXT9q98ysaK6fGw6ycVEZawQa7lZsmDKaTZYNA&oe=6523D0B8&_nc_sid=2999b8,matiascostilla5,https://www.instagram.com/p/ClQ42B9rt7a/,@claraafsz hoy también? 🤣🤣🤣🤣🤣🤣🤣,2022-12-09,es,4,7,"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']",['🤣🤣🤣🤣🤣🤣🤣']
38,23839,6885,17969484427875682,0,https://instagram.fphx1-1.fna.fbcdn.net/v/t51.2885-19/380908886_770548888415407_6799793581542670251_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fphx1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Ee_LGXb390QAX-8brFg&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDFDnFC8VxQDUK-Ixao5duFeT2vRRmiMIL-LWnD6rLuUA&oe=65234A15&_nc_sid=2999b8,zin_2v,https://www.instagram.com/p/Cl4EE1XPn9k/,@carolinacbarbos Bono🇲🇦👊,2022-12-09,es,2,1,['👊'],[]
38,23770,23719,17976516700745769,0,https://instagram.fbau2-1.fna.fbcdn.net/v/t51.2885-19/212726266_178773150895496_2385811260971219349_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbau2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=XI3o7_MxxY4AX9U3UpG&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD1tLztd6UFVjWFLEVnXGM7nvRuGYul2gHBb1y78Y9hZg&oe=6523E2A0&_nc_sid=2999b8,69sirena69,https://www.instagram.com/p/Cl2BmpRMeMQ/,@messiasazevedophotos y a ti croacia 😂,2022-12-09,es,6,1,['😂'],[]
38,22755,8118,17966765303092538,0,https://scontent-fra5-1.cdninstagram.com/v/t51.2885-19/350472991_184707684192430_96832001222542348_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=U3Ip7NmwEHIAX90sfe9&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfB1oAWWnw-rzAv4vb3HnXR-gqn731XpPoy8qbaWThsRtA&oe=6524A874&_nc_sid=2999b8,thisisergio,https://www.instagram.com/p/Cl1C6ntLemH/,No estoy llorando. Tú estás llorando. 🥲,2022-12-09,es,7,1,['🥲'],[]
38,23751,35517,18000130246517462,1,https://instagram.fatf1-1.fna.fbcdn.net/v/t51.2885-19/270072886_1111221619618224_1069448138929262023_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fatf1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Q3U-pHiBRuwAX-z_VxL&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCuwncyMB1EJ5Ee5bLHeKtLFIhGwehDs-HYpcx0oZE_ZA&oe=65242034&_nc_sid=2999b8,patoraven,https://www.instagram.com/p/Cl5_q2yt7OD/,@gustavosantosdosul y dónde te estás metiendo las 5 copas del mundo amigo? 😂,2022-12-09,es,13,1,['😂'],[]
38,23528,6876,17961170006158631,0,https://instagram.fphx1-1.fna.fbcdn.net/v/t51.2885-19/377993706_1981671565534244_1257860794617947873_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fphx1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=AOHRK2HehsYAX8IbhJg&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD7LAO62jo4KCiXsa27phTrgg5jopCKLy9PzDLkNFznQA&oe=6524A8B0&_nc_sid=2999b8,sofii_pe77,https://www.instagram.com/p/Cl4EE1XPn9k/,Los mejores 🙌🔥,2022-12-09,es,3,2,"['🙌', '🔥']",['🙌🔥']
38,23479,8169,17934781343532457,0,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/17495309_1887495464866257_9168178507350540288_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=lYdBT2wlmSEAX-V2Hzc&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDAi_ZIeyyy0mHsjodvvR0bm_Ap12KvuHoOn2QQCCbmeA&oe=652497DC&_nc_sid=2999b8,its_grim_upnorth,https://www.instagram.com/p/ClzFHCuOBhF/,@1jonatascavalcante 😭 cry more,2022-12-09,es,4,1,['😭'],[]
38,23680,31760,17918226512646612,0,https://scontent-gig4-2.cdninstagram.com/v/t51.2885-19/366459550_2939308252867702_1339280378705065436_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-gig4-2.cdninstagram.com&_nc_cat=110&_nc_ohc=24sgQxYNeZYAX--EG_9&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfA29AFaNmLSOP_ppkGlUFEfk0fd-w0toPW3NMNbzTa35g&oe=6523CC97&_nc_sid=2999b8,kino_laden,https://www.instagram.com/p/CltpONUq1TD/,@gswpalace penalties 😂,2022-12-09,es,3,1,['😂'],[]
38,23201,17722,17867067431785786,0,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/328577135_577940957250642_8811120237784565477_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=iv9JoschS8oAX8O3KkB&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfB2GgU9h46JFqhOWlrmtqEjFnQBmkQ6JYyee768sivp1A&oe=6524A5C7&_nc_sid=2999b8,kastrobrian,https://www.instagram.com/p/ClW7N7EyC-0/,Croacia 😂😂😂😂😂,2022-12-09,es,2,5,"['😂', '😂', '😂', '😂', '😂']",['😂😂😂😂😂']
38,23757,29161,17968911223995061,0,https://scontent-lcy1-1.cdninstagram.com/v/t51.2885-19/385799669_1315565179081218_295178363000356340_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=e77ah2KE2RYAX_ilmn3&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD8WR3HZfl3SF-TUTDEP7BzKqMj47QE6f1n_oArJGRLdw&oe=6523B52E&_nc_sid=2999b8,alejandroriojas2022,https://www.instagram.com/p/ClQbt0lN17K/,@davison0_23 Croacia😂😂😂,2022-12-09,es,2,3,"['😂', '😂', '😂']",['😂😂😂']
39,24551,7387,17966751035015664,0,https://instagram.fcpt8-1.fna.fbcdn.net/v/t51.2885-19/271686352_142320444842121_2867302625829513112_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcpt8-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=MhhxmAxCzmsAX-EXxRp&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBnUTRJrGLu2BXBvep6EDq43E7Qus8VX63d-Zh4aHR6UA&oe=65230A61&_nc_sid=2999b8,ricky_instapt,https://www.instagram.com/p/Cl14NKwPApr/,"@adnane.177 deserved? 🤦🏻‍♂️ Bro you didn't play at all 😂😂 people say it's deserved because it's an underdog..again, I'm not salty, im chill. That's football, not always the best team wins and today that happened...",2022-12-10,en,35,5,"['🤦', '🏻', '♂', '😂', '😂']","['🤦🏻', '😂😂']"
39,24625,7391,17947068155513999,1,https://instagram.fcpt8-1.fna.fbcdn.net/v/t51.2885-19/380724614_315209874425213_7959559478191012461_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcpt8-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=KSBh4qmqGwUAX9lLicZ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBQB-5u36XyqegTSfCxyWQogAOA4f7Ua-Yv0ZrWD7omTw&oe=65248CFD&_nc_sid=2999b8,yassine.maftouh,https://www.instagram.com/p/Cl14NKwPApr/,@yassine.maftouh hello bro hop you are fine 😂😂😂😂😂,2022-12-10,en,8,5,"['😂', '😂', '😂', '😂', '😂']",['😂😂😂😂😂']
39,24461,23186,17984483086696454,0,https://instagram.fsac1-1.fna.fbcdn.net/v/t51.2885-19/368701346_311309024879317_5123148926594604951_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsac1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=4GbZ9TgLycAAX9sr9T-&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfA0UqvkV4-PHvGJDtKMAm4xF7NpXHLEuFgtz440IZx3-g&oe=65230740&_nc_sid=2999b8,alehksnasty,https://www.instagram.com/p/Cl8oQ1CjpFk/,I bet ronaldinho can still do it 😂,2022-12-10,en,8,1,['😂'],[]
39,24867,23733,18265008763129642,0,https://instagram.fbau2-1.fna.fbcdn.net/v/t51.2885-19/365442337_835731104374246_4988926692167115966_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbau2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=CLQzh3V8R1MAX9mxmc8&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDwg_lrKg6saiK1NnQKwnCrvXHFwv-138Av63h1K3QbtQ&oe=65249C00&_nc_sid=2999b8,wise_one8,https://www.instagram.com/p/Cl2BmpRMeMQ/,"@elderhiri_khaoulaa yea he is. Y’all are hilarious, y’all just won the first quarterfinal in your continents history acting like champions already 😂 you won’t win the World Cup like España did",2022-12-10,en,31,1,['😂'],[]
39,24334,6368,17948071577385768,0,https://instagram.fpll3-2.fna.fbcdn.net/v/t51.2885-19/331107383_657899699669135_4751660971546273080_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpll3-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=3aHxinKtiEUAX_-MS7a&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCYY3zsNV64PLc6AR5jDMQvJMpzjBdNoJnHHIOe2k3Hkw&oe=6522F7F1&_nc_sid=2999b8,jpalesarts,https://www.instagram.com/p/Cl8n5EGtmjz/,Your graphic designer is 🙌🙌🙌🙌,2022-12-10,en,5,4,"['🙌', '🙌', '🙌', '🙌']",['🙌🙌🙌🙌']
39,24861,8172,17967920216051562,0,https://scontent-fra5-2.cdninstagram.com/v/t51.2885-19/17495309_1887495464866257_9168178507350540288_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-fra5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=lYdBT2wlmSEAX-V2Hzc&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDAi_ZIeyyy0mHsjodvvR0bm_Ap12KvuHoOn2QQCCbmeA&oe=652497DC&_nc_sid=2999b8,its_grim_upnorth,https://www.instagram.com/p/ClzFHCuOBhF/,@instaguz__ hahaha at least we didnt dance v South Korea first you wet quilt 😭,2022-12-10,en,15,1,['😭'],[]
39,24730,32027,17986730650672524,0,https://instagram.fadd2-1.fna.fbcdn.net/v/t51.2885-19/359659941_213288761252934_1639883842499685835_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fadd2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=hI5oub3Rek8AX9WG8NT&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDHlAZjCDa8yYPekSOMgMcBLBoLNinCKzlTgN918G5iLA&oe=65239E3B&_nc_sid=2999b8,jaydennn__xx,https://www.instagram.com/p/Cl1f2LTsUIq/,"@reemasul_r3 sorry for what..? Its sport, suppose to happen aha 2 cant win. I told u guys Dont think so low, morroco is in their prime right now and top contender teams. If u reached semi finals then world cup isnt that far, good job 👏🏻 u guys won fair",2022-12-10,en,50,2,"['👏', '🏻']",['👏🏻']
39,24911,7404,17978919433842636,0,https://instagram.fcpt8-1.fna.fbcdn.net/v/t51.2885-19/380884518_627181599297705_5088347684842204695_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcpt8-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=ktxdfG1q1DgAX9l_CPM&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAecrHIyPuKGKEYXfCCo9WOL8U1mEgI6OOE76i98PN69w&oe=65233C02&_nc_sid=2999b8,wolf_emperor97,https://www.instagram.com/p/Cl14NKwPApr/,@phifethefivefoot hhhh we you speak to much last time  we beat Portugal  we will play 1/2 final and of course with fight and niya and moroccan spirit we will beat any team until win world cup inshaallah 😀 🇲🇦,2022-12-10,en,39,1,['😀'],[]
39,24760,7236,17986823887730524,0,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/381137303_1679225429219235_4146966396344532327_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=qMkJ-1XLWZwAX8cZsiH&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAtBsO1692COppRT5T66LSB0qfzVvnNdO_oUelQ3ZooTw&oe=65243DC3&_nc_sid=2999b8,roken_abderrahmane,https://www.instagram.com/p/Cl4fzzHPmOo/,@aroujo_abderrahmane hey 😊 are you still here 😂 Morocco 🇲🇦 beat Portugal alhamdolilah 🤲☝️ CR7 airport this way 😂😂😂😂,2022-12-10,en,19,8,"['😊', '😂', '🤲', '☝', '😂', '😂', '😂', '😂']","['🤲☝', '😂😂😂😂']"
39,24202,39495,17957735240239833,0,https://instagram.fadb2-1.fna.fbcdn.net/v/t51.2885-19/129079645_429153501822395_3509714011921681397_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fadb2-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=bVDVu3k81n4AX_du6io&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCDhi26X4VDKcTWvvZj730x85g6zaYMEsMBojyD4sYkRA&oe=6522F751&_nc_sid=2999b8,erica.mendonca_,https://www.instagram.com/p/Cly_bRzpRW3/,"@1_and_onlyc flying and crying 😂😢, so Croatia need to win against Argentina 🫣😬",2022-12-10,en,13,4,"['😂', '😢', '\U0001fae3', '😬']","['😂😢', '\U0001fae3😬']"
39,23914,29643,18062682487346221,0,https://scontent-lcy1-1.cdninstagram.com/v/t51.2885-19/342364823_1821758624888299_9020047014580673756_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lcy1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=byqAm-92geYAX_jn_Ay&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDtqxYWWbTuJ1OklKagELHUdZrOI7C5RkCTzJfBgf37tQ&oe=652310B4&_nc_sid=2999b8,enrique_martin2.0,https://www.instagram.com/p/ClPPjpyPqWW/,@marley4reall all that just to tie with the us😂,2022-12-10,en,9,1,['😂'],[]
39,24917,32029,18053074984370944,0,https://instagram.fadd2-1.fna.fbcdn.net/v/t51.2885-19/355381194_727067265855204_1904535421978287340_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fadd2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=IzBlh2-RDy4AX-yyTdR&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC3ojgWPoyRIO5GpZ-KIM-b47L4u0VvHDGRbVgv4qlgIQ&oe=65236F9A&_nc_sid=2999b8,ghaleb_a22,https://www.instagram.com/p/Cl1f2LTsUIq/,@mibarbie40 what happened tho lol 😂😂😂😂😂😂 🤣,2022-12-10,en,7,7,"['😂', '😂', '😂', '😂', '😂', '😂', '🤣']",['😂😂😂😂😂😂']
